id,name,date,director,actor,language
1618972,Orchestra of Being,2015.0,Debashis Das,,"Bengali, Bangla"
1618974,Madmast Barkhaa,2015.0,,Leena Kapoor,Hindi
1618991,Thunai Mudhalvar,2015.0,R.Vivekanand,K. Bhagyaraj,Tamil
1619065,Virattu,2014.0,Kumar Taurani,Sujiv,Tamil
1619069,Rangan Style,2014.0,Prashanth S.,Pradeep,Kannada
1619070,Nirangal Moondru,2014.0,Karthick Naren,Vishnu Edavan,Tamil
1619073,Kalavaram,2014.0,Ramesh Selvan D S,Sathyaraj,Tamil
1619211,Uchithanai Muharnthaal,2011.0,Pugazhenthi Thangaraj,Neenika,Tamil
1619222,Khushiyaan,2011.0,Tirlok Malik,Jasbir Jassi,Hindi
1619313,Rasikkum Seemane,2010.0,R K Vidyadaran,Srikanth,Tamil
1619347,033,2009.0,Birsa Dasgupta,Sabyasachi Chakraborty,"Bengali, Bangla"
1619469,Chinnodu,2006.0,Kanmani,Sumanth,Telugu
1619486,In Blissful Hell,2006.0,Belal Ahmed,Ferdous Ahmed,"Bengali, Bangla"
1619541,Popcorn Khao! Mast Ho Jao,2004.0,,,Hindi
1619559,Aaiyash: The Desire,2004.0,Sandeep Kumar,Raza Murad,Hindi
1619564,Hosh,2004.0,Guddu Jaffrey,Sandeep Bedi,Hindi
1619565,Mysteries Shaque,2004.0,Vinod Chhabra,Dhananjay Chauhan,Hindi
1619652,Paarvai Ondre Podhume,2001.0,Murali Krishna,Kunal Singh,Tamil
1619653,Aage Maut Peeche Maut,2001.0,,,Hindi
1619672,Kaadhal Rojave,2000.0,Kothandam Ramaiah,George Vishnu,Tamil
1619701,Janani,1999.0,Rajeevnath,Siddique,Malayalam
1619714,Devta,1998.0,Jagdish A. Sharma,Mithun Chakraborty,Hindi
1619738,Itha Oru Snehagatha,1997.0,Captain Raju,Captain Raju,Malayalam
1619742,Salma Pe Dil Aa Gaya,1997.0,,Ayub Khan,Hindi
1619747,Newspaper Boy,1997.0,,Mukesh,Malayalam
1619783,Boxer,1995.0,Baiju Kottarakkara,Babu Antony,Malayalam
1619786,Karuppu Nila,1995.0,Aravindraj R,Vijayakanth,Tamil
1619822,Palayam,1993.0,T S Suresh Babu,Manoj K Jayan,Malayalam
1619825,Zakhmo Ka Hisaab,1993.0,,Govinda,Hindi
1619826,Porutham,1993.0,Kaladharan Adoor,Murali,Malayalam
1619832,Chinna Kannamma,1993.0,Raghu R,Karthik Muthuraman,Tamil
1619843,Moksha,1993.0,Pankaj Butalia,,Hindi
1619853,Samrat Ashoka,1992.0,N.T. Rama Rao,N.T. Rama Rao,Telugu
1619895,Aandhiyan,1990.0,David Dhawan,Shatrughan Sinha,Hindi
1619899,Maruthu Pandi,1990.0,Manoj Kumar,Ramki,Tamil
1619940,Vijay,1989.0,B. Gopal,Nagarjuna Akkineni,Telugu
1619942,Akhri Muqabla,1989.0,,Shashi Kapoor,Hindi
1619956,Kan Simittum Neram,1988.0,Kalaivanan Kannadasan,Karthik Muthuraman,Tamil
1619967,Bhanumati Gari Mogudu,1987.0,Kodi Ramakrishna,Nandamuri Balakrishna,Telugu
1619974,Kalyana Kacheri,1987.0,Manivannan,Arjun Sarja,Tamil
1619983,Car Thief,1986.0,Sameer Malkan,Vijayata Pandit,Hindi
1619984,Ek Aur Sikander,1986.0,Bhaskar Shetty,Mithun Chakraborty,Hindi
1619987,Yaaro Ezhuthiya Kavithai,1986.0,C. V. Sridhar,Sivakumar,Tamil
1619988,Jeevana Poratam,1986.0,,Rajinikanth,Telugu
1620003,Meraa Ghar Mere Bacche,1985.0,Chander Vohra,Smita Patil,Hindi
1620004,Kunguma Chimil,1985.0,R. Sundarrajan,Mohan,Tamil
1620007,Needhiyin Nizhal,1985.0,Santhana Bharathi,Sivaji Ganesan,Tamil
1620012,Ade Kannu,1985.0,,Dr. Rajkumar,Kannada
1620028,Ambigai Neril Vanthaal,1984.0,Manivannan,Mohan,Tamil
1620030,Oorukku Upadesam,1984.0,S. P. Muthuraman,Visu,Tamil
1620032,Kanoon Meri Mutthi Mein,1984.0,Chand,Raj Babbar,Hindi
1620045,Lovers,1983.0,Bharathiraja,Kumar Gaurav,Hindi
1620058,Spandan,1982.0,Biplab Roy Chowdhury,Utpal Dutt,Hindi
1620085,Postmortem,1980.0,Utpalendu Chakrabarty,Manoj Mitra,"Bengali, Bangla"
1620093,Srimadhvirata Parvamu,1979.0,N.T. Rama Rao,N.T. Rama Rao,Telugu
1620097,Nimajjanam,1979.0,B. S. Narayana,Sharada,Telugu
1620102,Chor Ho To Aisa,1978.0,Ravi Tandon,Shatrughan Sinha,Hindi
1620115,Galaate Samsaara,1977.0,,Rajinikanth,Kannada
1620116,Aattukara Alamelu,1977.0,R. Thyagarajan,Sripriya,Tamil
1620171,Kashmakash,1973.0,,,Hindi
1620183,Manusher Mon,1972.0,Mostafa Mehmud,Abdur Razzak,"Bengali, Bangla"
1620242,Panama Pasama,1968.0,K. S. Gopalakrishnan,Gemini Ganesan,Tamil
1620260,Tarzan and the Magical Lamp,1966.0,Baboobhai Bhanji,Azaad Irani,Hindi
1620269,Aggi Pidugu,1964.0,B. Vittalacharya,N.T. Rama Rao,Telugu
1620304,Meenda Sorgam,1960.0,C. V. Sridhar,Gemini Ganesan,Tamil
1620305,Apna Haath Jagannath,1960.0,,Kishore Kumar,Hindi
1620317,Bhookailasa,1958.0,K. Shankar,Dr. Rajkumar,Kannada
1620321,Rajarajan,1957.0,T. R. Sundaram,M. G. Ramachandran,Tamil
1620640,Barud O Adalot: The Alipore Bomb Case,,Parambrata Chatterjee,,"Bengali, Bangla"
1620716,The Girlfriend,,Rahul Ravindran,Rashmika Mandanna,Telugu
1620724,Gulab,,Sanjoy Nag,Paoli Dam,Hindi
1620814,Ninaivo Oru Paravai,,Rithun Sagar,Sanjana Sarathy,Tamil
1620842,Ranger,,Dharani Dharan,Sibiraj,Tamil
1620912,Valli Mayil,,Suseenthiran,Vijay Antony,Tamil
1620919,Vrushabha,,Nanda Kishore,Mohanlal,Malayalam
1620982,Udanadi Mangalyam,2024.0,Vishnu Rathikumar,Sreedevi Unnikrishnan,Malayalam
1621030,Miriam Maa,2023.0,Malathy Narayan,Rekha,Tamil
1621162,Vizhithelu,2023.0,A. Tamil Selvan,Ashok Kumar Balakrishnan,Tamil
1621170,Straight to Normal,2023.0,Shanoob Karuvath,,Malayalam
1621269,Haryana,2022.0,Sandeep Baswana,Yash Tonk,Hindi
1621280,PORTRAIT.,2022.0,Y. Nithin,Y. Nithin,Telugu
1621441,Driver,2021.0,Ambrish Bhatia,,Hindi
1621454,Chandamama raave ASAP,2021.0,Filmian,Divya Sripada,Telugu
1621508,Love is Love,2021.0,Shivankar Arora,Ramansh Bundeja,Hindi
1621511,Pranavam,2021.0,G. Kumar,Sree Mangam,Telugu
1621512,Shadow,2021.0,Ravi Gowda,Vinod Prabhakar,Kannada
1621513,Noise of Silence,2021.0,Saif Baidya,Sharda Cheulkar,Hindi
1621639,Eye Candy,2020.0,Shieladitya Moulik,Sohini Sarkar,"Bengali, Bangla"
1621692,Synthetic Sati,2019.0,Rishav Ghosh,Sauraseni Maitra,"Bengali, Bangla"
1621719,Girls of Paadhai,2019.0,Natalia Preston,,Tamil
1621730,Alia,2019.0,Sreehari Purimetla,,Hindi
1621731,Krishna Rao Supermarket,2019.0,Sreenath Pulakuram,Tanikella Bharani,Telugu
1621737,Daawat-e-Biryani,2019.0,Aditi Roy,Sauraseni Maitra,Hindi
1621752,Edaina Jaragocchu,2019.0,K. Ramkanth,Bobby Simha,Telugu
1621761,Aslam Ka Dost,2019.0,Shivam Shankar,,Hindi
1621896,Shirk,2018.0,Manu Krishna,Aditi Rai,Malayalam
1621911,Jole Jongole,2018.0,Nitish Ray,Mithun Chakraborty,"Bengali, Bangla"
1621913,Sakhavinte Priyasakhi,2018.0,Sidheeque Thamarasseri,Neha Saxena,Malayalam
1621960,Lie,2017.0,,,Telugu
1621997,"U, Me Aur Ghar",2017.0,Abhay Chhabra,Omkar Kapoor,Hindi
1622024,Motu Patlu - The Invisible Plane,2016.0,,,Hindi
1622031,Ilami,2016.0,,Kishore,Tamil
1622055,Dil Toh Deewana Hai,2016.0,Raja Bundela,Sadha,Hindi
1622062,Khel Toh Ab Shuru Hoga,2016.0,Kunal v Singh,Ruslaan Mumtaz,Hindi
1622100,Injimarappa,2015.0,,Sri Balaji,Tamil
1622110,Ithinumappuram,2015.0,Manoj Alunkal,Meera Jasmine,Malayalam
1622113,A 2nd Hand Lover,2015.0,Raghava Loki,Pranitha Subhash,Kannada
1622189,The Goa Run,2014.0,John Owen,Rajeev Khandelwal,Hindi
1622304,Isaac Newton S/O Philipose,2013.0,V Bose,Lal,Malayalam
1622330,Doshhomi,2012.0,Suman Maitra,Indraneil Sengupta,"Bengali, Bangla"
1622359,Kulu Manali,2012.0,Satish Vegesna,Vimala Raman,Telugu
1622372,The Dual,2012.0,Abhilash Vijayan,,Hindi
1622408,Brahmi gadi Katha,2011.0,V Eshwar Reddy,Brahmanandam,Telugu
1622451,Aarohan,2010.0,Pinaki Chaudhuri,Soumitra Chatterjee,"Bengali, Bangla"
1622515,Dalamarmarangal,2009.0,Vijayakrishnan,Vinu Mohan,Malayalam
1622579,Michael Madana Kamaraju,2008.0,,,Telugu
1622753,Insaaf: The Justice,2004.0,Shreya Srivastava,Dino Morea,Hindi
1622818,Shiva,2002.0,Zillur Rahman,Prosenjit Chatterjee,"Bengali, Bangla"
1622842,Inteqam,2001.0,Aslam Azmi,Shakti Kapoor,Hindi
1622890,Ravimama,1999.0,S. Narayan,V. Ravichandran,Kannada
1622913,Shanto Keno Mastan,1998.0,Montazur Rahman Akbar,Manna,"Bengali, Bangla"
1622929,Aahaa Enna Porutham,1997.0,C. Ranganathan,Ramki,Tamil
1622963,Nadodi Mannan,1995.0,Manivasagam,R. Sarathkumar,Tamil
1622964,Kencho Khunrte Keute,1995.0,Chiranjeet Chakraborty,Chiranjeet Chakraborty,"Bengali, Bangla"
1622980,Rasika,1994.0,Dwarakish,V. Ravichandran,Kannada
1623055,Ooru Vittu Ooru Vanthu,1990.0,Gangai Amaran,Ramarajan,Tamil
1623087,Goonj,1989.0,Jalal Agha,Kumar Gaurav,Hindi
1623106,Bharatamlo Bala Chandrudu,1988.0,,Nandamuri Balakrishna,Telugu
1623119,Veedu Manaivi Makkal,1988.0,T. P. Gajendran,Visu,Tamil
1623134,Pyar Ke Kabil,1987.0,Anil Ganguly,Rishi Kapoor,Hindi
1623143,Aalorungi Arangorungi,1986.0,Kottayam Chellappan,Mammootty,Malayalam
1623156,Mohabbat Ki Kasam,1986.0,K. Pappu,Amjad Khan,Hindi
1623167,Premalekhanam,1985.0,P. A. Backer,M G Soman,Malayalam
1623168,Makan Ente Makan,1985.0,J Sasikumar,Mammootty,Malayalam
1623181,Hum Do Hamare Do,1984.0,B. R. Ishara,Raj Babbar,Hindi
1623183,Paavam Poornima,1984.0,Balu Kiriyath,Mammootty,Malayalam
1623187,Kuva Kuva Vaathugal,1984.0,Manivannan,Sivakumar,Tamil
1623197,Saatchi,1983.0,S. A. Chandrasekhar,Vijayakanth,Tamil
1623199,Rama Rajyamlo Bheermaraju,1983.0,,Krishna,Telugu
1623217,Kanmani Poonga,1982.0,Visu,Visu,Tamil
1623218,Rajbadhu,1982.0,Partha Pratim Chowdhury,Ranjit Mallick,"Bengali, Bangla"
1623221,Aarambham,1982.0,Joshiy,Prem Nazir,Malayalam
1623235,Jeene ki arzoo,1981.0,Rajashekar,Mithun Chakraborty,Hindi
1623236,Aapas Ki Baat,1981.0,Harmesh Malhotra,Poonam Dhillon,Hindi
1623269,Parasangada Gende Thimma,1978.0,Maruthi Shivaram,Lokesh,Kannada
1623279,Agar... If,1977.0,Esmayeel Shroff,Amol Palekar,Hindi
1623287,Paapi,1977.0,O.P. Ralhan,Sunil Dutt,Hindi
1623292,Aayiram Janmangal,1976.0,P. N. Sundaram,Prem Nazir,Malayalam
1623293,Chottanikkara Amma,1976.0,M. S. Mani,Srividya,Malayalam
1623314,Sujon Sokhi,1975.0,Khan Ataur Rahman,Farooq,"Bengali, Bangla"
1623346,Padi Pishir Barmi Baksha,1972.0,Arundhati Devi,Chhaya Devi,"Bengali, Bangla"
1623352,Ek Bechara,1972.0,,,Hindi
1623396,Thanga Surangam,1969.0,T. R. Ramanna,Sivaji Ganesan,Tamil
1623399,Badi Didi,1969.0,,Jeetendra,Hindi
1623430,Manase Mandiram,1966.0,C. V. Sridhar,Nageshwara Rao Akkineni,Telugu
1623432,Swapna Niye,1966.0,Purnendu Patri,Madhabi Mukherjee,"Bengali, Bangla"
1623434,Girl From Sahyadri,1966.0,Shantaram Rajaram Vankudre,Sandhya Shantaram,Hindi
1623441,Muthalali,1965.0,M A V Rajendran,Prem Nazir,Malayalam
1623456,Chaya Surya,1963.0,Partha Pratim Chowdhury,Sharmila Tagore,"Bengali, Bangla"
1623458,Nanda Deepa,1963.0,M. R. Vittal,Dr. Rajkumar,Kannada
1623483,Maa Beta,1962.0,Lekhraj Bhakri,Manoj Kumar,Hindi
1623500,Saranga,1961.0,Dhirubhai Desai,Sudesh Kumar,Hindi
1623528,Detective,1958.0,Shakti Samanta,Pradeep Kumar,Hindi
1623550,Toofan Aur Diya,1956.0,Prabhat Kumar,Rajendra Kumar,Hindi
1623552,Maman Magal,1955.0,R. S. Mani,Gemini Ganesan,Tamil
1623561,Champadangar Bou,1954.0,Nirmal Dey,Uttam Kumar,"Bengali, Bangla"
1623564,Ponkathir,1953.0,E R Cooper,Prem Nazir,Malayalam
1623862,Asuragana Rudra,,Murali Katragadda,Naresh Agastya,Telugu
1623908,Cult,,Sanfeer K,Joju George,Malayalam
1624152,Untitled Sunil Pandey/Junaid Khan Supernatural Romance,,Sunil Pandey,Junaid Khan,Hindi
1624164,Woh Ladki Hai Kahaan,,Arshad Syed,Taapsee Pannu,Hindi
1624166,Writer,,Ravi Sankar,Jayasurya,Malayalam
1624223,Sharma & Ambani,2024.0,Sai Karthik Sundaram,Bharath Thippireddy,Telugu
1624236,Chow Chow Bath,2024.0,Kenja Chethan Kumar,Aruna Balaraj,Kannada
1624274,Jibon Jontrona,2023.0,,Moushumi,"Bengali, Bangla"
1624278,Madhu Babu,2023.0,Rohit Penumatsa,Raj Tirandasu,Telugu
1624299,Rautu ka Raaz,2023.0,Anand Surapur,Nawazuddin Siddiqui,Hindi
1624411,Mohammad Saadh,2023.0,Sheik Althaf Hussain,Mohammad Saadh,Tamil
1624423,Olokkhis In Goa,2023.0,Joydip Banerjee,Anuradha Mukherjee,"Bengali, Bangla"
1624465,Half A Dream,2022.0,Ravikant Jaiswal,Riya Panja,"Bengali, Bangla"
1624472,Drama,2022.0,Aju Kizhumala,Kishore,Tamil
1624532,The Flush,2022.0,Sharik,,Malayalam
1624571,Saranam Gacchami,2021.0,Prem Raj,Naveen Sanjay,Telugu
1624641,Laughing Budha,2021.0,Suneesh Varanaad,Ramesh Pisharody,Malayalam
1624649,Ja,2021.0,Nani,,Telugu
1624669,Infected 2030,2021.0,,Noyrika Bhatheja,Hindi
1624709,Avanum Nanum,2021.0,Praveen Kumar M.,,Tamil
1624720,Coldfire,2021.0,Riddhi Sen,Kaushik Sen,"Bengali, Bangla"
1624734,Ebhabei Golpo Hok,2020.0,Rohan Sen,Ananda Shankar Chowdhury,"Bengali, Bangla"
1624818,Entrance Exam,2020.0,Aditya Verma,,Hindi
1624839,The Winds - Hawayein,2020.0,Yogesh Vats,Kiran Kumar,Hindi
1624874,Kalamandalam Hyderali,2020.0,Kiran G. Nath,Renji Panicker,Malayalam
1624879,ACID,2020.0,Priyanka Singh,Man Singh,Hindi
1624880,Maarjaara Oru Kalluvacha Nuna,2020.0,Raakesh Baala,Jason Chacko,Malayalam
1624882,28°C,2020.0,Anil Viswanath,Naveen Chandra,Telugu
1625050,Pakshi,2018.0,Jagadeesan Subu,Lakshmi Priyaa,Tamil
1625118,Bhalo Theko,2018.0,Jakir Hossain Raju,Arifin Shuvo,"Bengali, Bangla"
1625124,Double Engine,2018.0,Chandra Mohan,Chikkanna,Kannada
1625188,Virus,2017.0,SR Krishna,Sampoornesh Babu,Telugu
1625204,Mon Sudhu Toke Chai,2017.0,Subrata Halder,Sarmistha Acharjee,"Bengali, Bangla"
1625267,Pallikkoodam,2016.0,Gireesh P.C. Palam,Vineeth Radhakrishnan,Malayalam
1625297,Dubai Return,2016.0,Aziz Naser,Adnan Sajid Khan,Hindi
1625317,Son of Kali,2016.0,Amit Agarwal,Subrat Dutta,"Bengali, Bangla"
1625356,Four Pillars of Basement,2015.0,,Dilzan Wadia,Hindi
1625384,Chor Bazaari,2015.0,Rajiv S. Ruia,Govardhan Asrani,Hindi
1625387,Jogajog,2015.0,Sekhar Das,Bratya Basu,"Bengali, Bangla"
1625398,Nellikka,2015.0,Bijith Bala,Atul Kulkarni,Malayalam
1625400,Kader Kuler Bou,2015.0,Sauvik Kundu,,"Bengali, Bangla"
1625402,Kanchenjungha Express,2015.0,Arnab Ghosh,Sabyasachi Chakraborty,"Bengali, Bangla"
1625437,9C Oslo,2014.0,Stephen Reban,Jeyasanth Kanagalingam,Tamil
1625462,3 Patti,2014.0,Dipayan Jenny,Indraneil Sengupta,"Bengali, Bangla"
1625465,Parankimala,2014.0,Sennan Pallassery,Vinutha Lal,Malayalam
1625519,Nirnayam,2013.0,S. S. Srisaravanan,Raana Vikram,Tamil
1625524,Raqt: A Psycho Thriller,2013.0,Adi Irani,Shweta Bhardwaj,Hindi
1625541,Nam Duniya Nam Style,2013.0,Preetham Gubbi,Likith Shetty,Kannada
1625552,Madarangi,2013.0,,Darling Krishna,Kannada
1625585,Gullu Dada Thiree,2012.0,Abrar Khan,Adnan Sajid Khan,Hindi
1625605,Jeena Hai Toh Thok Daal,2012.0,Manish Vatsalya,Ravi Kishan,Hindi
1625632,Father's Day,2012.0,,,Malayalam
1625653,Jarasandha,2011.0,Shashank,Duniya Vijay,Kannada
1625668,The Desire: A Journey of a Woman,2011.0,R Sarath,Shilpa Shetty Kundra,Hindi
1625671,Ami Mantri Habo,2011.0,Partha Chakraborty,Kharaj Mukherjee,"Bengali, Bangla"
1625697,Bahattor Ghonta,2011.0,Maksud Hossain,Nusrat Imrose Tisha,"Bengali, Bangla"
1625722,Sadgamaya,2010.0,Harikumar,Suresh Gopi,Malayalam
1625824,Mahesh Saranya Matrum Palar,2008.0,,Sakthi Vasu,Tamil
1625836,Good Luck!,2008.0,Aditya Datt,Aryeman Ramsay,Hindi
1625900,Tara Tinjon: Tea-Master,2007.0,Humayun Ahmed,Ejajul Islam,"Bengali, Bangla"
1625924,Ravi Shastry,2006.0,M S Rajashekar,V. Ravichandran,Kannada
1625925,Kachchi Sadak,2006.0,,Raahul Singh,Hindi
1626093,Ishtam,2001.0,Vikram Kumar,Charan Dodla,Telugu
1626094,Mansoor Miyanar Ghora - The Last Ride,2001.0,Nabyendu Chatterjee,Arun Mukherjee,"Bengali, Bangla"
1626109,En Purushan Kuzhanthai Mathiri,2001.0,S. P. Rajkumar,Devayani,Tamil
1626145,Fursat Mein,2000.0,Tigmanshu Dhulia,Irrfan Khan,Hindi
1626175,Nyaydaata,1999.0,,Dharmendra,Hindi
1626202,Gharer Laxmi,1998.0,Swapan Saha,Indrani Haldar,"Bengali, Bangla"
1626206,Meri Zindagi Ek Agneepath,1998.0,,Monica Bedi,Hindi
1626216,Nandhini,1997.0,Manobala,Prakash Raj,Tamil
1626221,Sishya,1997.0,Selva,Karthik Muthuraman,Tamil
1626282,Chinna Madam,1994.0,Dilip Kumar,Ramki,Tamil
1626343,Veetla Eli Veliyila Puli,1991.0,Venkat,S.Ve. Sekar,Tamil
1626348,Path O Prasad,1991.0,Tarun Majumdar,Utpal Dutt,"Bengali, Bangla"
1626362,Apon Amar Apon,1990.0,Tarun Majumdar,Prosenjit Chatterjee,"Bengali, Bangla"
1626379,Mangal Deep,1989.0,Haranath Chakraborty,Tapas Paul,"Bengali, Bangla"
1626405,Kanwarlal,1988.0,S.S. Ravichandra,Jeetendra,Hindi
1626441,Zevar,1987.0,,,Hindi
1626453,Sasti Dulhan Mahenga Dulha,1986.0,Bhappi Sonie,Goga Kapoor,Hindi
1626474,Muhurtham Pathnonnu Muppathinu,1985.0,Joshiy,Mammootty,Malayalam
1626483,Zulm Ka Badla,1985.0,Chand,Rakesh Roshan,Hindi
1626487,Shanthi Muhurtham,1984.0,Sripriya,Mohan,Tamil
1626489,Sarithira Nayagan,1984.0,Yoganand D,Sivaji Ganesan,Tamil
1626490,Qaidi,1984.0,,Jeetendra,Hindi
1626514,Trisulam,1983.0,K Raghavendra Rao,Sridevi,Telugu
1626575,Sahira,1980.0,Gulzar,Meena Kumari,Hindi
1626610,Tumhari Kasam,1978.0,Ravi Chopra,Jeetendra,Hindi
1626630,Samasya,1976.0,K. Thangappan,Madhu,Malayalam
1626655,En Magan,1974.0,C. V. Rajendran,Sivaji Ganesan,Tamil
1626674,Alaigal,1973.0,C. V. Sridhar,Vishnuvardhan,Tamil
1626695,Kangan,1971.0,K. B. Tilak,Ashok Kumar,Hindi
1626728,Aadarsa Kutumbam,1969.0,Kotayya Pratyagatma,Chittoor V. Nagayya,Telugu
1626741,Chinnari Papalu,1968.0,Savitri,Kongara Jaggayya,Telugu
1626776,Pakalkkinavu,1966.0,S S Rajan,Sathyan,Malayalam
1626791,Jwalaadweepa Rahasyam,1965.0,B. Vittalacharya,Kanta Rao,Telugu
1626801,Aatma Balam,1964.0,V. Madhusudhan Rao,Nageshwara Rao Akkineni,Telugu
1626817,Jowar Elo,1962.0,Abdul Jabbar Khan,Rosy Samad,"Bengali, Bangla"
1626857,Aji Bas Shukriya,1958.0,Mohammed Hussain,Suresh,Hindi
1626874,Iru Sahodarigal,1956.0,Vedantam Raghavaiah,Gemini Ganesan,Tamil
1626903,Shyamala,1952.0,B. A. Subba Rao,S. Varalakshmi,Tamil
1626917,Chandrika,1950.0,V S Raghavan,Thikkurissy Sukumaran Nair,Malayalam
1626925,Parda,1949.0,A.G. Surma,Rehana,Hindi
1627200,Eight,,Suryas,Saptagiri,Telugu
1627255,Kaal Trighori,,Nitin Vaidya,Mahesh Manjrekar,Hindi
1627256,Karna,,Rakeysh Omprakash Mehra,Suriya,Tamil
1627366,Section 84,,Ribhu Dasgupta,Amitabh Bachchan,Hindi
1627370,Sharaabi,,Abhishek Kapoor,Aaman Devgan,Hindi
1627374,Sifar,,Eishita NA,Ambar Himanshi Sanjay,Hindi
1627378,Sitara,,Vandana Kataria,Sobhita Dhulipala,Hindi
1627475,Rasigan,2024.0,Ranjith,Ranjith,Tamil
1627530,Dheera,2024.0,Vikranth Srinivas,Laksh Chadalavada,Telugu
1627533,Zehan,2024.0,Dhiren Dimri,Arya Babbar,Hindi
1627606,GR3Y,2023.0,Praveen Chezhian,Kuldeep Kolle,Tamil
1627608,Dvand - The Internal Conflict,2023.0,Ishtiyak Khan,Vishwanath Chatterjee,Hindi
1627681,Undenaama,2023.0,,,Kannada
1627762,Abbara,2022.0,K.Ramnarayan,Prajwal Devraj,Kannada
1627780,Jaggu Ki Lalten,2022.0,,Raghubir Yadav,Hindi
1627804,When Plato Came Home,2022.0,Vidar Joshi,Mahesh Pitale,Hindi
1627821,Muri,2022.0,Arya A T,,Malayalam
1627833,Talash,2022.0,Saikat Nasir,Shobnom Bubly,"Bengali, Bangla"
1627836,Bikkhov,2022.0,Shamim Ahamed Roni,Shanto Khan,"Bengali, Bangla"
1627904,Kannadiga,2021.0,,,Kannada
1628073,Meka Suri 2,2020.0,Trinadh Velisila,Sumaya Syed,Telugu
1628126,Onbathu Kuzhi Sampath,2020.0,Ja. Ragupathi,Balaji Maharaja,Tamil
1628133,Thadayam Mudhal Adhyayam,2020.0,Mani Karthik,Linga,Tamil
1628172,Paakaati Po,2020.0,Kathir Raven S,Kathir Raven S,Tamil
1628181,A Game Called Relationship,2020.0,,,Hindi
1628186,Online Ishq,2020.0,Gehana Vasisth,Sharanya Jit Kaur,Hindi
1628239,Roudram 2018,2019.0,Jayaraj,Renji Panicker,Malayalam
1628265,Coldd Lassi Aur Chicken Masala,2019.0,Pradeep Sarkar,Saloni Khanna,Hindi
1628272,Dash Mash Dash Diner Galpo,2019.0,Sandip Sarkar,Sabyasachi Chakraborty,"Bengali, Bangla"
1628294,Sidharthan Enna Njan,2019.0,Ashaprabha,Sibi K Thomas,Malayalam
1628310,2 Band Radio,2019.0,Saki Shah,Pradhuman Singh,Hindi
1628320,Goko Mako,2019.0,Arun Kanth,Danusha,Tamil
1628342,Sakthi Vibrations,2019.0,Zoe Sherinian,,Tamil
1628355,Karinkannan,2018.0,Pappan Naripatta,Saju Navodaya,Malayalam
1628384,Sanki Daroga,2018.0,,Ravi Kishan,Hindi
1628487,Muskurahatein,2017.0,Dr. J.S. Randhawa,Dr. J.S. Randhawa,Hindi
1628539,Ashley,2017.0,Kewal Singh,Gurleen Chopra,Hindi
1628565,Gurukulam – The School,2016.0,BVR Shiva kumar,Ramakrishna Meka,Telugu
1628588,Dooram,2016.0,Manu Kannamthanam,Maqbool Salmaan,Malayalam
1628599,Kadha Solla Porom,2016.0,Kalyaan,Adukalam Naren,Tamil
1628661,Charlie,2015.0,,Milana Nagaraj,Kannada
1628696,Endendigu,2015.0,Imran Sardhariya,Ajai Rao,Kannada
1628707,Ellam Chettante Ishtam Pole,2015.0,Haridas,Manikandan Pattambi,Malayalam
1628766,To Let Ambadi Talkies,2014.0,Sakkir Madathil,Swarna Thomas,Malayalam
1628770,Kahin Hai Mera Pyar,2014.0,Mahesh Vaijnath Doijode,Gajendra Chouhan,Hindi
1628839,Auto Raja,2013.0,Uday Prakash,Ganesh,Kannada
1628934,Say Yes to Love,2012.0,Mahrukh Mirza,Nazia Hussain,Hindi
1628981,Mudhal Idam,2011.0,Kumaran Ramasamy,Vidharth,Tamil
1629024,Pathinonnil Vyazham,2010.0,Suresh Krishnan,Mukesh,Malayalam
1629041,Target: The Final Mission,2010.0,Raja Chanda,Joy Kumar Mukherjee,"Bengali, Bangla"
1629071,Nissash Amar Tumi,2010.0,Badiul Alam Khokon,Shakib Khan,"Bengali, Bangla"
1629098,Swetha 5-10 Wellington Road,2009.0,Sanjay Ram,Girish,Tamil
1629149,The Salt Stories,2008.0,Lalit Vachani,,Hindi
1629202,Chanda,2007.0,S. Narayan,Duniya Vijay,Kannada
1629231,Openti Bioscope,2007.0,Humayun Ahmed,Asaduzzaman Noor,"Bengali, Bangla"
1629246,Mr. Hot Mr. Kool,2007.0,Partho Ghosh,Kishore Anand Bhanushali,Hindi
1629249,Azhagiya Asura,2006.0,Nagu,Yogi,Tamil
1629267,Suyetchai MLA,2006.0,Guru Dhanapal,Sathyaraj,Tamil
1629292,Devdoot,2005.0,T. L. V. Prasad,Mithun Chakraborty,"Bengali, Bangla"
1629311,Kicha Vayasu 16,2005.0,A. N. Rajagopal,Simran,Tamil
1629342,"Chot [Aaj Isko, Kal Tereko]",2004.0,Nabh Kumar Raju,Ashutosh Rana,Hindi
1629386,Humein Tumse Pyar Ho Gaya Chupke Chupke,2003.0,Pramod Mandloi,Meghna Desai,Hindi
1629417,Deva,2002.0,Sujit Guha,Prosenjit Chatterjee,"Bengali, Bangla"
1629431,Balagalittu Olage Baa,2002.0,Dinesh Baboo,Ramesh Bhat,Kannada
1629453,Bholi Bhali Ladki,2001.0,K. Shivram,Hemant Birje,Hindi
1629480,Punaradhivasam,2000.0,V. K. Prakash,Nandita Das,Malayalam
1629489,Ee Mazha Then Mazha,2000.0,K K Haridas,Sudheesh,Malayalam
1629545,Kaun Rokega Mujhe,1997.0,,Chunky Pandey,Hindi
